q,que,ai_answer,actual_send_answer,kb_ids,new_refer,order_status,refund_status
好评返现,"[{""role"":""user"",""content"":""巳好评""},{""role"":""assistant"",""content"":""亲，感谢支持哦~""},{""role"":""user"",""content"":""好评返现""}]","亲，本店都是薄利多销,没啥利润的,如果您签收后还满意的话，麻烦给个五星评价鼓励一下哦~",亲，如果说看到有评价有礼活动，那可能是官方活动，不是本店活动，可以按照步骤要求提交试一下哦。,18,"['问题：""好评返现"", 答案：""亲，本店都是薄利多销,没啥利润的,如果您签收后还满意的话，麻烦给个五星评价鼓励一下哦~如果说看到有评价有礼活动，那可能是官方活动，不是本店活动，可以按步骤要求提交试一下哦。""', '问题：""好评返现"", 答案：""感谢支持""', '问题：""好评返现哦"", 答案：""感谢支持""', '问题：""已好评返现"", 答案：""亲，本店都是薄利多销，没啥利润的，如果您签收以后还满意的话，麻烦给个五星好评鼓励一下哦。亲，本店都是薄利多销，没啥利润的，如果您签收以后还满意的话，麻烦给个五星好评鼓励一下哦。如果说看到有评价有礼活动，那可能是官方活动，不是本店活动，可以按照步骤要求提交试一下哦。""', '问题：""好评返现？？"", 答案：""很高兴为您服务，请问有什么可以帮您？""', '问题：""有好评返现吗"", 答案：""亲，本店都是薄利多销,没啥利润的,如果您签收后还满意的话，麻烦给个五星评价鼓励一下哦~如果说看到有评价有礼活动，那可能是官方活动，不是本店活动，可以按步骤要求提交试一下哦。""', '问题：""好评返现吗"", 答案：""很高兴为您服务，请问有什么可以帮您？""', '问题：""货到了好评返现吗"", 答案：""亲，本店都是薄利多销,没啥利润的,如果您签收后还满意的话，麻烦给个五星评价鼓励一下哦~如果说看到有评价有礼活动，那可能是官方活动，不是本店活动，可以按步骤要求提交试一下哦。""']",,
没有碗和勺子了,"[{""role"":""user"",""content"":""5个吗""},{""role"":""assistant"",""content"":""是的亲""},{""role"":""user"",""content"":""[OK]""},{""role"":""user"",""content"":""[谢谢]""},{""role"":""user"",""content"":""[谢谢]""},{""role"":""assistant"",""content"":""好的亲🌹""},{""role"":""user"",""content"":""[给你五星好评]""},{""role"":""assistant"",""content"":""好的亲🌹""},{""role"":""user"",""content"":""没有碗和勺子了""}]",您拍照我看下,,18,"['问题：""好像没有勺子"", 答案：""亲 实在是抱歉呢 可能是漏发了 这边给您申请2元的补偿可以吗""', '问题：""怎么没有勺子"", 答案：""您的订单不包含哦""', '问题：""这里面没有那个金勺子啦"", 答案：""您找下亲""', '问题：""怎么光有碗没有勺子？"", 答案：""亲 拍照看下哦""', '问题：""还没有勺子"", 答案：""亲这边帮您重新登记一下补发一罐加杯勺""', '问题：""在吗没有勺子"", 答案：""少个勺子是吗亲，您看下快递包裹夹缝中幽默""', '问题：""我收到没有勺，有个碗"", 答案：""看选项哦亲，选项上面有写的就送，没有写的就不送哦""', '问题：""没有勺子吗？"", 答案：""看选项哦亲，选项上面有写的就送，没有写的就不送哦""']",,
,"[{""role"":""user"",""content"":""""}]",,很高兴为您服务，请问有什么可以帮您？,18,,,
多长时间回凝固,"[{""role"":""user"",""content"":""怎么做""},{""role"":""assistant"",""content"":""很高兴为您服务，请问有什么可以帮您？""},{""role"":""user"",""content"":""需要➕糖那""},{""role"":""assistant"",""content"":""亲亲，这款商品不需要加糖哦，您可以根据自己的口味添加一些糖。""},{""role"":""user"",""content"":""多长时间回凝固""}]",亲，静置冷却2小时左右哈~,亲，静置冷却2小时左右哈~,18,"['问题：""多久能凝固"", 答案：""可以参考看下哈""', '问题：""多久凝固啊"", 答案：""亲，静置冷却2小时左右哈~""', '问题：""要多久凝固"", 答案：""静置冷却1-2小时左右哈""', '问题：""多久可以凝固"", 答案：""静置冷却30分钟左右哈""', '问题：""问一下这个多久凝固"", 答案：""亲 参考下哦""', '问题：""放冰箱才能凝固吗做好后多久凝固？"", 答案：""亲 参考下哦""', '问题：""冷藏也没有那么快一般是多久会凝固"", 答案：""亲 冷藏3个小时左右看下哦""', '问题：""常温凝固需要多久"", 答案：""这个没有参数 您可以做者试下""']",,
你以后要说明确一点,"[{""role"":""user"",""content"":""我已拼单成功，能尽快帮我发货吗？""},{""role"":""assistant"",""content"":""亲亲，下单48小时内发货哦~""},{""role"":""user"",""content"":""我買燕麦一单二罐700克共1400克是不是！""},{""role"":""assistant"",""content"":""亲一罐350g哦。""},{""role"":""user"",""content"":""你以后要说明确一点""}]",好的,好的,18,"['问题：""我已经拍了几天了，还没有发货到底能不能发我在等着用呢？"", 答案：""亲 这边明天需要核实""', '问题：""我先做了草莓后做了这个芒果的芒果的已经都凝固了"", 答案：""这边需要核实""', '问题：""都扔掉了"", 答案：""这边需要核实哈""', '问题：""发在我爸爸的里面，逼，在快递公司快递那里拿快递"", 答案：""亲，没明白你的意思可以说明白吗""', '问题：""同时都是一个样的做法，那个不凝固也不知道为什么。"", 答案：""这边需要核实一下""', '问题：""我给你核实"", 答案：""抱歉亲您这个时间太久了这边没法核实""', '问题：""好的核实好了给我说"", 答案：""好的稍等""', '问题：""那因为快递都拿完过去了到货时你检查就好了，我就取消掉这个单？"", 答案：""没明白你的意思哦""']",,
货寄出吗？几天能收到货,"[{""role"":""user"",""content"":""货寄出吗？""},{""role"":""user"",""content"":""货寄出吗？几天能收到货""}]",亲亲，已经在陆续发货了，会尽快安排的哈。,,18,"['问题：""几天到货呢"", 答案：""路上时效以快递为准，我们不敢保证快递路上时效哦""', '问题：""快点发货把我急用几天能到"", 答案：""亲亲，我们会尽快为您发货的哦~""', '问题：""今天能发货吗？"", 答案：""下单48小时内发货亲""', '问题：""今天能发货吗？"", 答案：""亲亲，已经在陆续发货了，会尽快安排的哈""', '问题：""今天能发货吗"", 答案：""亲亲，正常48小时内发货呢""', '问题：""今天能发货吗"", 答案：""下单48小时内发货亲""', '问题：""几天能到？"", 答案：""亲，路上时效以快递为准，我们不敢保证快递路上时效哦。""']",,
一大罐是多少？几斤,"[{""role"":""user"",""content"":""一大罐是多少？几斤""}]",袋装500g 桶装400g 罐装300g 您根据选项拍亲,,18,"['问题：""一罐是多少斤的？"", 答案：""袋装500g 桶装400g 罐装300g 您根据选项拍亲""', '问题：""一罐多少斤"", 答案：""亲，一罐的重量是500g哦~""', '问题：""是小罐还是大罐有几斤啊？这个一罐有几斤啊？"", 答案：""一罐350g的亲 二罐是700g""', '问题：""1罐多少斤"", 答案：""哪款亲""', '问题：""一罐一斤吗"", 答案：""是的""', '问题：""两大罐有几斤"", 答案：""一罐350g的亲 二罐是700g""', '问题：""3大罐是几斤"", 答案：""亲，一罐300g哦。""', '问题：""一罐一斤吗？"", 答案：""是的亲""']",,
好的谢谢,"[{""role"":""user"",""content"":""麻烦您给我发1包芒果味一包双皮奶粉。""},{""role"":""user"",""content"":""可以吗""},{""role"":""user"",""content"":""好的""},{""role"":""user"",""content"":""拍好了，麻烦您给我发2斤芒果味，2斤双皮奶粉。""},{""role"":""assistant"",""content"":""亲，已备注哦~""},{""role"":""user"",""content"":""好的谢谢""}]",不客气,,18,"['问题：""好的 谢谢"", 答案：""不客气""', '问题：""好的谢谢"", 答案：""好的亲🌹""', '问题：""好的谢谢"", 答案：""拍下随意搭配的选项后与我们联系""', '问题：""好的谢谢"", 答案：""感谢支持""', '问题：""好的谢谢"", 答案：""不客气""', '问题：""好的谢谢"", 答案：""客气了亲""', '问题：""好的谢谢了"", 答案：""好的亲申请以后记得联系我拦截哈""']",,
寄回一个空罐吧，那只能这样,"[{""role"":""user"",""content"":""不是说我讨运费，是你们花运费""},{""role"":""assistant"",""content"":""亲 是需要您申请退货退款您倒掉了无法处理哦""},{""role"":""user"",""content"":""货扔了，怎么退啊？""},{""role"":""assistant"",""content"":""亲 不支持仅退款""},{""role"":""user"",""content"":""寄回一个空罐子""},{""role"":""assistant"",""content"":""亲 您不要为什么倒掉呢""},{""role"":""user"",""content"":""不好吃像是假的我还不能扔了啊""},{""role"":""assistant"",""content"":""亲 可以退货退款的呢""},{""role"":""user"",""content"":""我第一次在多多买菜买的那罐特别好吃""},{""role"":""assistant"",""content"":""亲 商品倒掉了 无法处理了哦""},{""role"":""user"",""content"":""寄回一个空罐吧，那只能这样""}]",亲 可以申请退货退款哦,亲 空罐没有商品也是不支持退款哦,"18,8","['问题：""我只收到一罐"", 答案：""稍等亲，核实一下哈""', '问题：""拆开的也给你们寄回吧"", 答案：""封好寄回即可""', '问题：""不拆怎知好坏′"", 答案：""可以退剩下未拆封的几罐""', '问题：""对呀，不是说二罐的么？"", 答案：""亲只收到一罐吗""', '问题：""一共是三罐儿"", 答案：""亲 那就退剩下的两罐""', '问题：""看吗_小个只箱"", 答案：""您意思只收到一罐是吗？""', '问题：""那我要罐装那个。"", 答案：""亲，一罐300g哦。""', '问题：""一罐。"", 答案：""亲 这边给您补发一罐可以吧""', '问题：""把杯子寄回去"", 答案：""杯子属于赠品亲。杯子寄回也无法补寄哈""', '问题：""那怎么办呢  给你寄回去那都开封了"", 答案：""未拆封的可以退回""']",,
口味备注一下哈,"[{""role"":""user"",""content"":""口味备注一下哈""}]",好的,,18,"['问题：""你好帮我退了要买四斤送四斤对吗"", 答案：""这个也可以帮您备注口味哈""', '问题：""抹茶味多点"", 答案：""需要什么口味可以备注两种""', '问题：""总共六斤，可以一样味道发一包吗"", 答案：""需要什么口味这边帮您备注""', '问题：""可以备注两个口味吗"", 答案：""可以选择随意搭配下单哈""', '问题：""变成三种口味好，谢谢"", 答案：""已备注三种口味亲""', '问题：""发两种可味的"", 答案：""把选择口味发给客服，帮您备注哈""', '问题：""已拍"", 答案：""把选择口味发给客服备注亲""', '问题：""拍了 2 斤，是送 2 斤吗？可以随意搭配吗？"", 答案：""可以备注4种口味哦""']",,
能发邮政吗,"[{""role"":""user"",""content"":""发什么快递？""},{""role"":""assistant"",""content"":""亲，我们有极兔、中通、邮政等多种快递选择，随机发货哦。不指定快递的亲~""},{""role"":""user"",""content"":""能发邮政吗""},{""role"":""assistant"",""content"":""亲，我们不支持指定快递哦~""},{""role"":""user"",""content"":""能发邮政吗""}]",亲，我们不支持指定快递哦~,不支持指定快递哦~,"18,8","['问题：""可以发邮政吗"", 答案：""亲，不指定快递""', '问题：""能给我发邮政吗"", 答案：""随机的""', '问题：""发邮政不"", 答案：""很高兴为您服务，请问有什么可以帮您？""', '问题：""好的给我发邮政吗"", 答案：""极兔 中通，邮政，不指定快递，仓库随机发的亲""', '问题：""发邮政快递"", 答案：""亲 不支持指定快递哦""', '问题：""发邮政快递"", 答案：""极兔 中通，邮政，不指定快递，仓库随机发""', '问题：""邮政快递发不"", 答案：""亲，我们不支持指定快递哦~""', '问题：""发啥快递下单能发邮政吗"", 答案：""极兔 中通，邮政，不指定快递，仓库随机发的亲""', '问题：""可以发在申通吗？"", 答案：""极兔 中通，邮政，不指定快递，仓库随机发的亲""', '问题：""能用邮政吗！[嘻嘻]"", 答案：""亲 不支持指定快递哦""']",,
在？这个有点难吃啊，一股很大烧焦味可以退吗,"[{""role"":""user"",""content"":""在？这个有点难吃啊，一股很大烧焦味可以退吗""}]",亲亲，如果您实在不满意的话，未拆封商品您可以申请退货退款，，退回几件就申请几件的价格，商品退回，有专人处理的哈。,,18,"['问题：""一点都不好吃，而且还有一种味能退货吗？"", 答案：""未拆封可以退回哦""', '问题：""打开了没吃发现一股子味道可以退吗"", 答案：""亲亲，如果您实在不满意的话，未拆封商品您可以申请退货退款，，退回几件就申请几件的价格，商品退回，有专人处理的哈。""', '问题：""好难吃，能退吗"", 答案：""未拆封可以退回""', '问题：""不退货退钱吧。我牙疼才吃的。觉得太难吃了。这东西咋还能卖呢？"", 答案：""退什么钱""', '问题：""老板这个不好吃，我今天打开泡了一杯好难吃。能不能给我退回去"", 答案：""亲亲，如果您实在不满意的话，未拆封商品您可以申请退货退款，，退回几件就申请几件的价格，商品退回，有专人处理的哈。""', '问题：""太难吃了，而且很粗今天刚拿出来吃，味发苦，吃后难受，要求退货"", 答案：""亲 每个人的口感是不同的哦""', '问题：""那这个味道咋这么难闻呢？不好闻呢？那我就不知道了，反正这个味道太难闻了不是味儿啊我不是退款退货，我就希望你们这个产品好好的就行了"", 答案：""好的亲 这边帮您反馈""', '问题：""你这个不好吃能不能退量也少"", 答案：""可以申请退货提款""']",,
