q,que,ai_answer,actual_send_answer,kb_ids,new_refer,order_status,refund_status
平台已退出介入，您可继续聊天,"[{""role"":""assistant"",""content"":""很高兴为您服务，请问有什么可以帮您？""},{""role"":""user"",""content"":""粉都出来了""},{""role"":""assistant"",""content"":""亲，可能是快递运输过程中挤压导致的哈，不影响食用的哦亲，您看为了给您有个好的购物体验，给您补偿1元可以吗""},{""role"":""user"",""content"":""都穿了一个口""},{""role"":""assistant"",""content"":""不影响食用的哈亲您看为了给您有个好的购物体验，给您补偿1元可以吗。""},{""role"":""user"",""content"":""2元""},{""role"":""assistant"",""content"":""可以的 亲""},{""role"":""user"",""content"":""平台已退出介入，您可继续聊天""}]",,确认收货后与我们联系哦,18,"['问题：""8元"", 答案：""我这边权限只能申请3元呢您看可以吗""', '问题：""4元"", 答案：""行吧 确认收货之后联系我""', '问题：""5块"", 答案：""亲亲我这边权限只能4元您看可以吗""', '问题：""3元吧"", 答案：""可以 确认收货后与我们联系哦""', '问题：""洒了包装袋里面都是"", 答案：""可以申请2元""', '问题：""发两元来"", 答案：""亲 没有明白您的意思""', '问题：""十元吧"", 答案：""抱歉亲申请不到哈""', '问题：""2"", 答案：""亲，确认收货以后联系我们帮您处理哈""']",,
2元,"[{""role"":""assistant"",""content"":""很高兴为您服务，请问有什么可以帮您？""},{""role"":""user"",""content"":""粉都出来了""},{""role"":""assistant"",""content"":""亲，可能是快递运输过程中挤压导致的哈，不影响食用的哦亲，您看为了给您有个好的购物体验，给您补偿1元可以吗""},{""role"":""user"",""content"":""都穿了一个口""},{""role"":""assistant"",""content"":""不影响食用的哈亲您看为了给您有个好的购物体验，给您补偿1元可以吗。""},{""role"":""user"",""content"":""2元""}]",亲我这边权限只能1元,可以的 亲,18,"['问题：""8元"", 答案：""我这边权限只能申请3元呢您看可以吗""', '问题：""4元"", 答案：""行吧 确认收货之后联系我""', '问题：""5块"", 答案：""亲亲我这边权限只能4元您看可以吗""', '问题：""3元吧"", 答案：""可以 确认收货后与我们联系哦""', '问题：""洒了包装袋里面都是"", 答案：""可以申请2元""', '问题：""发两元来"", 答案：""亲 没有明白您的意思""', '问题：""十元吧"", 答案：""抱歉亲申请不到哈""', '问题：""2"", 答案：""亲，确认收货以后联系我们帮您处理哈""']",,
都穿了一个口,"[{""role"":""assistant"",""content"":""很高兴为您服务，请问有什么可以帮您？""},{""role"":""user"",""content"":""粉都出来了""},{""role"":""assistant"",""content"":""亲，可能是快递运输过程中挤压导致的哈，不影响食用的哦亲，您看为了给您有个好的购物体验，给您补偿1元可以吗""},{""role"":""user"",""content"":""都穿了一个口""}]",不影响食用的哈亲您看为了给您有个好的购物体验，给您补偿2元可以吗。,不影响食用的哈亲您看为了给您有个好的购物体验，给您补偿1元可以吗。,18,"['问题：""都开缝了"", 答案：""亲 漏了是吗""', '问题：""有一袋有个洞"", 答案：""您看下漏了几袋""', '问题：""破了两个洞好"", 答案：""亲，确认收货以后联系我们帮您处理哈""', '问题：""两袋都漏了"", 答案：""亲，可能是快递运输过程中挤压导致的哈，不影响食用的哦""', '问题：""都打开了"", 答案：""什么打开了亲""', '问题：""拿回来的时候口开了"", 答案：""亲，可能是快递运输过程中挤压导致的哈，不影响食用的哦""', '问题：""这一袋的口是开的"", 答案：""破损了一袋吗亲""', '问题：""都漏气了"", 答案：""为了给您一个良好的购物体验可以给您申请2元补偿亲""']",,
粉都出来了,"[{""role"":""assistant"",""content"":""很高兴为您服务，请问有什么可以帮您？""},{""role"":""user"",""content"":""粉都出来了""}]",亲，可能是快递运输过程中挤压导致的哈，不影响食用的哦,亲，可能是快递运输过程中挤压导致的哈，不影响食用的哦,18,"['问题：""粉都打开了、"", 答案：""也是支持的哈亲""', '问题：""我就好多粉出来"", 答案：""亲 补偿2元可以吗""', '问题：""都漏了掉粉"", 答案：""亲 拍照看下哦""', '问题：""不是粉的就行还是粉呀不是片的吗？"", 答案：""粉的亲""', '问题：""袋子里面一打开全身粉"", 答案：""实在抱歉了亲""', '问题：""爆粉"", 答案：""亲看下有破损吗""', '问题：""你这口子漏了粉撒出来了"", 答案：""亲，可能是快递运输过程中挤压导致的哈，不影响食用的哦""', '问题：""袋子漏的我说咋可哪都是粉呢"", 答案：""为了给您一个良好的购物体验可以给您申请3元补偿亲""']",,
那不行的。我这运费我15元的,"[{""role"":""user"",""content"":""退货期限多久呢，等五天左右去拿快递时去寄行不""},{""role"":""assistant"",""content"":""可以的""},{""role"":""user"",""content"":""嗯""},{""role"":""assistant"",""content"":""嗯嗯""},{""role"":""assistant"",""content"":""好的""},{""role"":""user"",""content"":""退货运费15元""},{""role"":""assistant"",""content"":""以平台补贴为准哈""},{""role"":""user"",""content"":""你这山东要15元的""},{""role"":""assistant"",""content"":""以平台补贴为准哈""},{""role"":""user"",""content"":""那不行的。我这运费我15元的""}]",亲 您自己补3元可以吗,亲 没有额外的补贴哦,18,"['问题：""我不适合吃的，能退吗？"", 答案：""亲 可以的哦 运费自理""', '问题：""你好，运费已经超5块"", 答案：""亲 以平台补贴为准""', '问题：""运费不够需12元"", 答案：""以平台补贴为准哈""', '问题：""算啦，发过去9块钱的运费就不够，我也白跑腿多花钱"", 答案：""好的""', '问题：""老板你给我发这个货，也不跟你图片那一样啊。那运费你给多钱呢，人家要十五块钱，你怎么整？"", 答案：""以平台补贴为准哈亲""', '问题：""邮费怎么算？"", 答案：""包运费的""', '问题：""免快递费吧！"", 答案：""包运费的""', '问题：""退货这个运费不够得10快"", 答案：""以平台补贴为准哈""']",,
一罐多少克,"[{""role"":""user"",""content"":""一罐多少克""}]",亲，一罐的重量是500g哦~,,18,"['问题：""一罐多少克"", 答案：""这个是大罐1lg的可以看下选项哈""', '问题：""一罐多少克"", 答案：""500g亲""', '问题：""一罐多少克"", 答案：""亲，一罐的重量是300g哦~""', '问题：""一罐多少克"", 答案：""亲 一罐350g""', '问题：""一罐多少克"", 答案：""亲，一罐的重量是500g哦~""', '问题：""一罐是多少克"", 答案：""亲，一罐的重量是500g哦~""', '问题：""一罐多少克？"", 答案：""亲，一罐的重量是500g哦~""', '问题：""一罐多少克？"", 答案：""哪款产品亲""']",,
你这山东要15元的,"[{""role"":""user"",""content"":""我的办法就是上门取件""},{""role"":""user"",""content"":""退货期限多久呢，等五天左右去拿快递时去寄行不""},{""role"":""assistant"",""content"":""可以的""},{""role"":""user"",""content"":""嗯""},{""role"":""assistant"",""content"":""嗯嗯""},{""role"":""assistant"",""content"":""好的""},{""role"":""user"",""content"":""退货运费15元""},{""role"":""assistant"",""content"":""以平台补贴为准哈""},{""role"":""user"",""content"":""你这山东要15元的""}]",以平台补贴为准哈,以平台补贴为准哈,18,"['问题：""这个要是买至少得四五元吧"", 答案：""不会哦 这个只是赠品""', '问题：""你看我以前买的两大灌才是15元你自己来拿"", 答案：""麻烦寄回哦""', '问题：""钱进口袋，是你们很"", 答案：""亲 我们这边只收到9.9元""', '问题：""我这边是8包哟"", 答案：""您需要退回几包几申请退回几包的价格哈""', '问题：""十元吧"", 答案：""抱歉亲申请不到哈""', '问题：""行我再买山东产的"", 答案：""🌹""', '问题：""上次买的15这次二十多"", 答案：""亲亲，以实际标价为准哈~""', '问题：""5块"", 答案：""亲亲我这边权限只能4元您看可以吗""']",,
怎么制作,"[{""role"":""user"",""content"":""怎么制作""}]",亲 参考下哦,亲 参考下哦,18,"['问题：""怎么制作呢"", 答案：""有教程亲""', '问题：""怎么做呢"", 答案：""参考下亲""', '问题：""怎么做呀"", 答案：""亲 参考下哦""', '问题：""制作方法有吗"", 答案：""看下亲""', '问题：""这个怎么做"", 答案：""亲 参考下哦""', '问题：""这个怎么制作呢？收到货还不会做呀"", 答案：""亲，有教程哦，您可以参考一下。""', '问题：""怎么做的有教程吗"", 答案：""可以参考看下""', '问题：""怎么煮"", 答案：""亲，参考下哈""']",,
我要香芋和芒果味的各两包,"[{""role"":""user"",""content"":""我需要牛奶和芒果""},{""role"":""assistant"",""content"":""亲，已备注哦~""},{""role"":""user"",""content"":""亲我要香芋两包，芒果一包，牛奶一包""},{""role"":""assistant"",""content"":""已备注亲""},{""role"":""user"",""content"":""香芋味三包牛奶一包""},{""role"":""assistant"",""content"":""亲，已备注哦~""},{""role"":""user"",""content"":""别弄错了，前面发的就没有香芋味，只有芒果和牛奶""},{""role"":""assistant"",""content"":""不会的哦 亲""},{""role"":""user"",""content"":""我要香芋和芒果味的""},{""role"":""user"",""content"":""我要香芋和芒果味的各两包""}]",,亲，已备注哦~,18,"['问题：""我要芒果跟香芋味儿"", 答案：""备注了亲""', '问题：""我要芒果、草莓香芋味的"", 答案：""只要三种？""', '问题：""香芋芒果味的可以吗"", 答案：""可以的亲。下单后联系客服备注哈""', '问题：""香芋和芒果味"", 答案：""已备注""', '问题：""我要一斤芒果味，和香芋味的"", 答案：""亲 已备注""', '问题：""买了我要芒果跟香芋的"", 答案：""好的亲，已备注""', '问题：""我要芒果跟草莓味的"", 答案：""备注了亲""', '问题：""忘记备注要芒果味和香芋味道的"", 答案：""好的亲 备注了""']",,
我要香芋和芒果味的,"[{""role"":""user"",""content"":""我要香芋和芒果味的""},{""role"":""assistant"",""content"":""已备注亲""},{""role"":""user"",""content"":""我需要牛奶和芒果""},{""role"":""assistant"",""content"":""亲，已备注哦~""},{""role"":""user"",""content"":""亲我要香芋两包，芒果一包，牛奶一包""},{""role"":""assistant"",""content"":""已备注亲""},{""role"":""user"",""content"":""香芋味三包牛奶一包""},{""role"":""assistant"",""content"":""亲，已备注哦~""},{""role"":""user"",""content"":""别弄错了，前面发的就没有香芋味，只有芒果和牛奶""},{""role"":""assistant"",""content"":""不会的哦 亲""},{""role"":""user"",""content"":""我要香芋和芒果味的""}]",亲，已备注哦~,,18,"['问题：""我要芒果跟香芋味儿"", 答案：""备注了亲""', '问题：""我要芒果、草莓香芋味的"", 答案：""只要三种？""', '问题：""香芋芒果味的可以吗"", 答案：""可以的亲。下单后联系客服备注哈""', '问题：""香芋和芒果味"", 答案：""已备注""', '问题：""我要一斤芒果味，和香芋味的"", 答案：""亲 已备注""', '问题：""买了我要芒果跟香芋的"", 答案：""好的亲，已备注""', '问题：""我要芒果跟草莓味的"", 答案：""备注了亲""', '问题：""忘记备注要芒果味和香芋味道的"", 答案：""好的亲 备注了""']",,
我已拼单成功，能尽快帮我发货吗？,"[{""role"":""user"",""content"":""我已拼单成功，能尽快帮我发货吗？""}]",亲亲，下单48小时内发货哦~,亲亲，下单48小时内发货哦~,18,"['问题：""我已拼单成功，能尽快帮我发货吗？"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？"", 答案：""很高兴为您服务，请问有什么可以帮您？""', '问题：""我已拼单成功，能尽快帮我发货吗？"", 答案：""下单48小时内发货亲""', '问题：""我已拼单成功，能尽快帮我发货吗？急"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？好的👌"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？好的"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？请发货。"", 答案：""亲亲，下单48小时内发货哦~""']",,
